web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1549820603-212,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Sanjeev,Costly,31-Oct-18,"I liked the product but not the price. Within a week of my purchase, price was slashed by Rs.20,000.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews
1549820555-171,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Navaneeth sharma,Good,09-Dec-18,An amazing phone but battery life is like tooo bad it’s going down very fastly,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews
1549820575-186,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Abhishek C.,Nice,11-Dec-18,As expected,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews
1549820505-120,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Kapoor Nitika,Good Phone.,12-Nov-18,Little expensive but one of the best Iphone after 6S.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews
1549820595-204,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Mayank yadav,On time delivery,25-Nov-18,"On time delivery, good phone",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews
1549820503-104,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Aravind,Awesome and Expensive mobile,22-Dec-18,"Awesome phone of course very expensive, but I got it for a very good deal in Amazon. Already couple of months I have used it.
OLED screen is good, very fast and responsive.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews
1549820645-249,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Rahul,Best phone ever,14-Dec-18,Thank you Amazon and apple ...one of the best beast among all phones,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
1549820666-258,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Lalit Pal Singh,Nice phone and quick delivery,04-Nov-18,Nice phone and quick delivery,4.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
1549820603-217,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,guha venkatesh,Excellent,15-Dec-18,Excellent,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews
1549820550-162,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Nerf Customer,Best Site to order apple products,27-Jan-19,This is the best site for buying apple products. I ordered this phone and now I have no problems with this. The pic quality and Battery life is very good.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews
1549820522-136,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,ravneet kaur,Great Product with awesome delivery,04-Feb-19,I ordered this phone from amazon and received it the very next day before noon. The phone is great as is the commitment from Apple and the Amazon services complement the product standards. Extremely Satisfied :),5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews
1549820433-36,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,prakash,Best iphone ever,16-Nov-18,"One of the crafted and precisely design iphone ever in apple market. Love the build wuakity fully glss design with white color gives you rich and best feeling.

Dual camera is one of the key points.

Battery life is almost 1 days if you are using full day.

With combination of 5.8 inch disply everything looks stunning and gorgeous.

I got 256 gb white version in 82k with amazon festival sale. Seller is trustworthy and reliable. Always send genuine products.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549820575-188,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,nadeemkhan,I love it,07-Dec-18,"Its not a phone its a gadget
Thanks amazon
Thanks I phone
Thanks steav jobs
And thanks my brother",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews
1549820595-201,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Sreevikram S,Good as always,03-Dec-18,3rd iPhone and not disappointed at all,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews
1549820603-213,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,vijath shetty,Battery,17-Nov-18,"Charging process takes upto two hours ,which is lot slower then many other cell phones",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews
1549820484-93,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Ishan Kumar,it's good,13-Nov-18,"I bought it in Diwali sale and got a very good deal.
its been a month. No problem so far. and yeah iPhone x is amazing obviously :)",4.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews
1549820522-137,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,feels very bulky,23-Nov-18,very bulky and to much expensive,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews
1549820477-86,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Great!,05-Feb-19,"Amazing phone, Amazing touch,amazing screen I was always an iPhone user but this is one of the best iPhone launch!Thanks for the discount Amazon!It’s worth it totally!!Extremely happy!",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews
1549820534-159,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Very happy,21-Jan-19,Awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews
1549820443-57,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,ozeross,Just go for it.,24-Oct-18,It’s much better when you use it compared to just looking at it. It’s make more sense to buy X when you can compared to buying an XS,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549820645-246,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,chandan mishra,Better than the best,04-Dec-18,Got a good deal with Amazon for such a wonderful phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
1549820550-169,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Pranav S.,Good,28-Jan-19,Good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews
1549820422-17,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Gaurav bisht,Iphone X - Better phone to buy in 2018 & 2019,02-Dec-18,"I was confused between Iphone X and Iphone XR but finally made decision to buy iphone X due to its best in class design and components. I have used Iphone 5s in past still it works like a charm. I bought this device during amazon sale at 62K and it is really value for money deal.

Its been 2 month didn't face any type of issues & moreover having - 120 Hz touch-sensing capability the screen is really buttery smooth. Go for Iphone X blindly as Iphone XS & XR are just copy of X with few advancements that doesn't make much difference.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549820666-251,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Awanish,You can’t beat this beast,01-Feb-19,Apple is the best !!!,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
1549820422-11,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Jagadeesh v,"Heating, US model(without engraving at back)",11-Oct-18,"Everybody's aware of specs and pros, cons on a brief level of IphoneX. Let me put this one on perspective.
Phone heats when charged and while using camera.
Looks good but very slippery recommend a case whilst purchasing.
As per most observations by critics, Silver looks better than grey.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549820443-51,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,GO FOR IT GUYS,01-Nov-18,"Its been 18days since i am using iphone x and its amazing.To be honest i was little scary ordering this phone online but the deal is something that i cant miss. Phone is working quite decent and i can suggest anyone to buy it from amazon. There is nothing like you will get defective piece, a clone or a soap 😂😂. Thanks to Amazon for giving me iphone x at unbeatable price",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549820433-33,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Honest Reviews,Best phone under 65k even in 2019,20-Dec-18,"This is my 4th IPhone X purchase all in used in family and bought first on launch day in India and last one in October 2018 but still and I have bought and used oneplus to pixel 2Xl along the period and while both those phone are good but I am 100 percent you won’t enjoy them and they won’t last and work as smooth as iPhone X , I bought this phone from 89k on launch till 62k in prime day sale after all discounts and I can say at 65 it’s awesome buy.
I find the display best even better than smasung due to natural colours Samsung phone are very oversaturated even though they also use Samsung display a thing you realise when you send someone a pic before buying something and when you reach they realise Color look nothing like on there phone.
Battery is good for me 6-7 screen on time but never enough but still it’s good compared to competition.
This phone is made of glass hence I use skin and a case and I still prefer glass as I enjoy wireless charging.
It’s the most premium looking peace of tech I own .
This phone keeps getting faster with every update something no android can compete with.
I will suggest you buy AirPods along with the phone an awesome experience together.

XR is also good buy if you value camera over display.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549820525-146,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Ok,10-Oct-18,Look is good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews
1549820645-247,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Thanks Amazon for lovely deal.,02-Dec-18,Got a good deal. Battery life is good.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
1549820505-113,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Good,28-Nov-18,Ok,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews
1549820522-134,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Arvind Reddy,Costly but iPhone have brand value to pull this..,28-Jan-19,"Gifted this to my Mom, as a gift of my first salary from Google. She is happy and I'm",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews
1549820465-78,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,thiyagu,Good phone and got it in a good deal on Amazon,29-Nov-18,Returning to an apple phone after 3 years and I realised how many compromises I was making.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews
1549820503-102,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,ankur,Defected camera,18-Nov-18,"Defected piece received and was unable to replace or refund the product as was redirectint apple repair policy

Finally got it repaired from apple under warranty",3.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews
1549820514-122,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Pravin ingale,No dout go for it,18-Oct-18,Apple is very nice but battery life average slow charging,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews
1549820575-190,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Arvind,Awesome,25-Jan-19,"Upgraded from iPhone 6S & 7 to iPhone X.
Used S8 but X is much better than it.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews
1549820525-143,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Smart rajerv,Duplicate iPhone x,28-Oct-18,I have already complaint about the product. It was duplicate iPhone x. Return it to delivary boy on same day time.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews
1549820595-206,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Varun,Apple!,19-Jan-19,"Since I’ve always used an iPhone, this one is pretty much the same but much better.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews
1549820438-45,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Abhilash,Loving it,26-Jan-19,"Best picture Nd photo clarity
Battery and the phone are great",5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549820645-248,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews,Swetesh,Superb Deal,03-Jan-19,Great deal with such a expensive product that u can’t say No,5.0 out of 5 stars,Next page→,https://www.amazon.in/Apple-iPhone-Storage-Camera-Display/product-reviews/B072LNNSQN/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
