web-scraper-order	web-scraper-start-url	author	title	date	content	rating	next	next-href
1549821227-452	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Adeline Samuel	Good product	8-Nov-18	Worth the money.	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549821211-445	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Lingasamy K.	Headphones missing in the box	24-Dec-18	I do not receive headphones.	1.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews
1549821178-425	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	D. S.	MRP 14999 for 4GB+64GB	23-Jul-18	MI is selling at mi.com 4GB+64GB at 14999 and 6GB+64GB at 16999.  Amazon selling at lower version at 17999 higher than MRP and showing the price as 21999 to deceive people.	1.0 out of 5 stars		
1549821199-437	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	KM	Missing	1-Nov-18	Didn't get the ultra-thin case of the phone	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549821227-459	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Ayushi mittal	Nice	21-Nov-18	Love it	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549821282-476	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Amit verma	Osm phone	30-Jan-19	"Buy this phone in great Indian sale in 9999, and after uses this phone atleast 1 weak , and now i can say that this is a awesome in this budget , camera quality is much better than note  6pro , 4000mh battery which is satisfying in this budget ,  processer is not too good for game otherwise everything is cool"	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549821282-474	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Venugopal	Amazon s cheating	31-Jan-19	This is worst product I ever product ...I bought the phone 2 days back..I’m facing charge drain prob and heating prob...this phone sucks....calling the customer care getting further irritated...they ask to run reports..for past 3 days....this is unfair do buy products n amazon sale...they r delivering defect products...cheaters	1.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549821244-467	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Ravi Shankar Upadhyay	"Value for money,  Amazon service"	22-Jan-19	"Received in a day, Thank you Amazon for such a great deal.  Happy with the phone experience,  Camera looks good specially Selfie camera.  For MI,  wonder why you guys compromise on a headphone.  A headphone should be must with a brand new phone.
Value for money, Delighted."	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821227-458	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	aadil a.	not properly cover something fishy	4-Jan-19	i purchased mi note 5 pro but its outer covering was not laminated	1.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549821282-480	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Amazon Customer	Redmi Note 5 pro....	4-Feb-19	Camera performance and quality of pic taken by this camera is excellent.....Display is so cool....Touch is excellent as compared to previous my Redmi 4 mobile....The unique thing in this mobile is its battery performance and picture quality....OS is 8.0 with MIUI 10	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549821244-461	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	AMAR SINGH	Great product in this range	26-Jan-19	It's really good product by MI. It's having good picture quality and good Color. Working smoothly and looking amazing after walking around friends with this mobile phone. From Amazon it's great packaged and delivery on time. Thanks to seller and Amazon for serving in between people. Really Amazon doing great work to earning trurt of people's in India. Thanks again.	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821282-479	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	rohan	Truly a Beast	1-Feb-19	Superb performance. The cameras work great in both day light and low light conditions. The battery will last you close to 1.5-2 days during normal usage and a day on heavy usage . Got it for Rs9900 . Happy and satisfied .	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549821227-453	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Rajeshwar Prasad	A great purchase	4-Jan-19	Everything as described by the manufacturer and the seller. Performs very well. Good display and good camera	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549821199-432	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Rasika natu	Best SmartPhone of the month	11-Sep-18	It's awesome... Very nice..best ever !!	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549821244-463	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Shubham agrawal	Plz Don't Buy Redmi	22-Jan-19	Once phone is dead service center will say motherboard is not working u have to change mother board. And cost of mother board is more than it's selling value.	1.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821199-436	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Winay	"Its ""pink red"""	30-Jan-19	"It is a utility phone with good front camera
Nothing exceptional
Not bad for daily use

I am mainly disappointed by the colour
I felt like breaking out of my usual choices but the ""pink red"" shade has proven me wrong
It tilts more towards red but you keep getting hints of pink in the colour
Doesn't suite my taste
And they don't allow replacement if you don't like the colour"	3.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549821244-465	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Harjeet HK	@9900	4-Feb-19	Its redmi note 5 pro yr everyone know abiut this phone and YouTube ke jmane mai review pdhrhe ho yr anyway in my opinion buy it after all its india no 1 selling trustable smartphone.	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821282-477	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Umesh	Mi cheating with customer	31-Jan-19	Display is not eye friendly . Mobile hangs by using more than 1 app at a time. When you watch anything continuously for few minutes eyes become burning.only single camera works at back side. I request all of you who purchased redmi note 5 pro please check dual camera by hiding one by one . you will see only 1 camera works	1.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549821227-457	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Ankur Ghosh	Picture Quality not so much good..as expected	28-Jan-19	"Rear flash is too much dimmer..
When you want to click a picture in absolute darkness picture becomes too much noisy and dimmer also.
Where as Note 5 has a brighter flash and pictures of it captured in darkness are absolutely fine.

Also the Front cam that's also not anything  special like 20MP quality..again the 5 MP front cam of Note 5 captures better selfies with or without flash."	3.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549821342-481	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	9348040287	Worst phone replacement policy	23-Jan-19	Major issue is earphone  not supported in note 5 pro.  I tried installed blancco smart check app as per the Amazon policy to return this phone but  it showed results as working fine even if earphone is not supported. Now I see customers support is currently unavailable and unable to return this phone.	3.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1549821199-435	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	sandip chavan	Simply awesome...	23-Dec-18	"Nice look,nice battery backup..
Excellent performance.. recommending u all to buy ??"	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549821342-487	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Harika malkaram	Good product	24-Jan-19	"Bought it for my sis. She likes very much. First impression is superb. Colour is Awesome, both cameras are really good. Awesome phone for reasonable price."	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1549821342-484	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Alok	"This is not pure Android,  but modified by MI,  n sometimes difficult to understand setting.."	4-Feb-19	"Like:  picture quality,  battery life
Deslike:  sound quality is very poor,  operating system is modified by MI which is not good,  so many unnecessary mi apps,  Android is modified by mi."	2.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1549821227-456	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Amazon Customer	Amazing	24-Dec-18	Superbbb camera quality was excellent	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
1549821178-423	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Prasanna	No accessories delivered!	10-Nov-18	"Accessories that were promised were not delivered. The parcel contains only the phone, the charger and the sim ejector pin."	1.0 out of 5 stars		
1549821244-470	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Amazon Customer	Beautiful!	25-Jan-19	"i had got confused reading the reviews but then my gut feeling got the best out of it, i speak for myself, made me happy, but then i would not be able to compare it,  i found it excellent! best wishes!"	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821342-482	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	kavithakrishna	Very nice	11-Jan-19	We received read me note pro 5. It's very beautiful and amazing I feel best for purchased.	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1549821178-424	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	christina	Overall good	30-Dec-18	"Value for money yes 100% I can say,
Superb phone ordered it on the 29th and got the phone the next day, I was sacred to open the box cause of the bad reviews after opening the box I'm satisfied, thank u amazon???? well I haven't used the phone as its a gift"	5.0 out of 5 stars		
1549821342-489	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	RKS	Very good	19-Nov-18	Very good	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1549821342-485	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	LALKRUSHNA	Redmi Note 5 pro is a awesome mobile in this price range.	29-Jan-19	"0:020:00This video is not intended for all audiences. What date were you born?SubmitAdobe Flash Player is required to watch this video.Install Flash Player Redmi Note 5 pro has awesome 20 MP front camera with good clearity. Look of the phone is also nice.Also I got all the accessories what mentioned during order like Handset,adapter,USB cable,back cover,warranty card,user guide,sim pin.Thanks to amazon"	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1549821211-442	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Lakshman Kumar	This is the mobile I bought only 13000rs it's worth mobile	1-Jan-19	This mobile is super because of the processor and some more internal features and cake	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews
1549821244-469	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Shubham Saini	Great product	24-Jan-19	"Xiaomi has been revolutionary in terms of mobile manufacturing, delivering classic performance from devices at very aggressive prices. You can't get any better phone this time at 11k. Redmi note 5 pro is outstanding product though it lacks at some point but what else you want at this price.
Just go for it or buy its successors."	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821244-468	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	dipak rodage	Confirm colour and all other things while dispatching order	13-Jan-19	"Product is awesome, but I order black redmi phone while I get red..what a beautiful surprise from Amazon!...due to urgent need I keep this"	4.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews
1549821282-478	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	sumit mallick	Value of money	5-Dec-18	Good Mobile its value for money	3.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews
1549821199-440	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Rajat	"Premium product, worth the price"	8-Dec-18	MI phones are the best phones available in the market and Mi note 5 pro is the most loved product	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews
1549821178-426	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Ashish Soni	Note5 pro	29-Nov-18	"Problem - 1. even in full call volume, the sound is not clearly audible
2. Sometimes hotspot doesn't work properly
3. Note6 pro is launched at lower prices with higher features!!!

Good - screen, battery, processor, camera all are great except above"	4.0 out of 5 stars		
1549821178-422	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	Praveen Krishnan	"Mentioned Free Headphones and other Stuffs.. Only Phone, No Headphone.."	9-Nov-18	"It’s mentioned that there is FREE: Headphone + Noosy Pin + 2 pin 3.5mm Audio Jack + OTG + 3.5mm Speed Cable. But other than Noosy PIN, there was no Headphones or OTG Cable."	2.0 out of 5 stars		
1549821227-454	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews	BALWINDER SINGH	Good phone to buy...	2-Feb-19	"Its a good device to buy under 10 k. Was worried about its built quality before buying it but found it worthy. Giving 5 star for its performance and for buity quality.
Camera quality is fine and front camera with led flashlite is awesome feature.
Youngsters and womens can prefer this phone more due to its camera quality, good performance on apps like tick tok and vigo. Battery is ok as in idle condition battery drains very less but once you start using internet the draining speed is high..  with very limited internet usage it can give battery life of about 2 days and otherwise 1 day backup."	5.0 out of 5 stars	Next page?	https://www.amazon.in/Redmi-Note-Pro-Black-Storage/product-reviews/B07K4WTQ95/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews
